time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-12 00:00:00+02:00,16.7,1011.5,1.0,360,90,19.0,200.0,3.36,30,17.2,417.0,6.18,9,15.8,638.0,6.79,349,14.1,863.59,5.5,341,12.3,1094.27,4.4,328,8.8,1572.0,3.5,283
2026-09-12 01:00:00+02:00,16.7,1012.0,0.85,339,89,18.4,204.0,2.5,16,16.9,420.0,5.08,2,15.7,642.0,5.85,340,13.9,867.35,5.31,332,12.1,1097.79,4.9,322,8.4,1575.0,4.54,300
2026-09-12 02:00:00+02:00,16.6,1011.8,0.82,346,76,18.2,202.0,1.96,15,16.8,418.0,3.94,3,15.7,639.0,4.38,332,13.9,864.59,4.31,322,12.2,1095.27,4.38,312,8.7,1573.0,4.87,295
2026-09-12 03:00:00+02:00,16.1,1011.5,0.1,90,82,17.7,199.0,1.06,41,16.7,416.0,2.62,9,15.6,637.0,4.24,324,13.8,862.12,4.51,322,12.0,1092.31,4.8,320,8.4,1569.0,5.37,317
2026-09-12 04:00:00+02:00,15.3,1011.6,1.26,162,76,17.3,200.0,1.51,172,16.4,417.0,1.07,29,15.4,637.0,3.23,323,13.7,862.35,3.83,313,12.0,1092.79,4.51,306,8.7,1570.0,6.0,298
2026-09-12 05:00:00+02:00,15.7,1011.6,1.14,165,100,17.3,201.0,2.42,187,16.3,417.0,0.37,214,15.1,637.0,2.21,313,13.4,862.12,3.41,304,11.8,1092.31,4.66,300,8.6,1569.0,7.19,296
2026-09-12 06:00:00+02:00,15.4,1012.1,1.14,165,77,16.6,205.0,3.03,172,16.3,420.0,0.75,164,14.8,641.0,1.23,308,13.2,865.89,2.61,301,11.6,1095.84,4.0,298,8.4,1572.0,6.79,297
2026-09-12 07:00:00+02:00,15.1,1012.6,1.22,171,100,16.5,209.0,3.54,172,16.2,424.0,1.44,159,14.8,645.0,0.72,243,13.2,869.89,1.9,293,11.6,1099.84,3.37,302,8.4,1576.0,6.41,308
2026-09-12 08:00:00+02:00,15.0,1012.3,1.55,165,80,15.7,205.0,4.57,170,16.0,421.0,3.84,182,14.7,641.0,3.28,203,13.1,865.89,3.0,229,11.5,1095.84,3.37,254,8.3,1572.0,5.31,282
2026-09-12 09:00:00+02:00,16.6,1012.5,1.81,186,87,15.3,207.0,3.11,186,15.8,422.0,4.06,199,14.7,642.0,4.05,220,13.1,866.89,4.05,239,11.4,1096.83,4.5,257,8.1,1573.0,6.31,280
2026-09-12 10:00:00+02:00,18.1,1012.6,2.21,185,87,16.4,209.0,3.11,184,16.2,424.0,4.64,209,15.0,644.0,5.17,223,13.4,869.12,4.45,244,11.8,1099.31,4.44,268,8.6,1576.0,6.32,303
2026-09-12 11:00:00+02:00,20.2,1012.5,2.04,191,71,18.2,208.0,2.55,191,16.5,424.0,3.48,217,15.2,645.0,5.07,238,13.5,870.12,5.04,253,11.9,1100.31,5.33,266,8.7,1577.0,6.65,288
2026-09-12 12:00:00+02:00,22.2,1012.4,1.99,198,75,19.8,207.0,2.4,197,17.6,424.0,2.6,203,15.7,646.0,4.05,248,14.0,871.12,4.23,259,12.3,1101.31,4.54,268,8.9,1578.0,5.47,283
2026-09-12 13:00:00+02:00,23.6,1012.1,1.56,230,79,21.1,205.0,1.92,231,18.8,423.0,2.14,231,16.7,645.0,2.33,236,14.7,870.59,3.11,251,12.7,1101.27,4.02,259,8.7,1579.0,5.95,268
2026-09-12 14:00:00+02:00,24.4,1011.6,1.58,235,100,22.2,201.0,1.89,238,20.0,420.0,2.13,241,17.7,643.0,2.42,249,15.5,869.29,3.5,261,13.4,1100.7,4.68,268,9.1,1580.0,7.11,274
2026-09-12 15:00:00+02:00,25.3,1010.7,0.54,292,74,23.1,194.0,0.81,277,20.9,414.0,1.24,270,18.6,637.0,1.72,266,16.3,863.75,3.1,268,14.0,1095.65,4.47,268,9.5,1576.0,7.22,269
2026-09-12 16:00:00+02:00,25.5,1010.6,2.77,311,94,23.7,192.0,3.76,310,21.5,413.0,4.02,305,19.2,637.0,4.19,299,17.0,864.22,4.63,287,14.7,1096.61,5.23,278,10.3,1578.0,6.74,265
2026-09-12 17:00:00+02:00,25.9,1010.0,0.86,306,97,24.5,187.0,1.12,297,22.2,408.0,1.59,281,20.0,633.0,2.37,273,17.7,860.69,3.33,269,15.5,1093.56,4.29,267,10.9,1576.0,6.22,265
2026-09-12 18:00:00+02:00,25.9,1009.9,2.0,267,100,24.8,187.0,3.01,266,22.5,408.0,3.74,267,20.4,633.0,4.41,267,18.1,860.92,4.83,268,15.8,1094.04,5.24,270,11.2,1577.0,6.08,271
2026-09-12 19:00:00+02:00,25.1,1009.8,2.15,292,100,24.4,187.0,4.11,288,22.3,407.0,5.16,280,20.3,632.0,5.28,274,18.0,859.92,5.34,270,15.7,1093.04,5.43,267,11.1,1576.0,5.64,261
2026-09-12 20:00:00+02:00,23.8,1010.0,1.43,258,100,24.6,188.0,4.32,257,22.5,409.0,6.69,257,20.5,634.0,6.86,261,18.2,862.15,6.6,262,16.0,1095.51,6.35,263,11.5,1579.0,5.84,265
2026-09-12 21:00:00+02:00,23.1,1009.5,1.88,245,100,23.7,183.0,5.5,251,22.5,404.0,7.16,260,20.4,629.0,7.27,262,18.1,856.92,7.02,262,15.9,1090.04,6.77,262,11.3,1573.0,6.27,262
2026-09-12 22:00:00+02:00,22.0,1010.2,2.53,279,100,22.2,189.0,6.49,280,21.3,409.0,9.2,293,19.3,633.0,8.51,291,17.2,860.69,7.51,285,15.1,1093.56,6.62,277,11.0,1576.0,5.37,255
2026-09-12 23:00:00+02:00,20.5,1010.6,2.34,290,56,21.0,193.0,6.96,288,20.7,412.0,9.88,294,18.9,636.0,8.66,284,16.9,863.45,8.32,277,14.9,1096.08,8.12,270,10.9,1578.0,8.17,254
