time,temperature_obs
2026-09-12 02:00:00+02:00,16.7
2026-09-12 02:10:00+02:00,16.9
2026-09-12 02:20:00+02:00,16.8
2026-09-12 02:30:00+02:00,16.6
2026-09-12 02:40:00+02:00,16.8
2026-09-12 02:50:00+02:00,16.9
2026-09-12 03:00:00+02:00,16.6
2026-09-12 03:10:00+02:00,16.0
2026-09-12 03:20:00+02:00,16.0
2026-09-12 03:30:00+02:00,16.0
2026-09-12 03:40:00+02:00,16.0
2026-09-12 03:50:00+02:00,16.1
2026-09-12 04:00:00+02:00,16.1
2026-09-12 04:10:00+02:00,16.1
2026-09-12 04:20:00+02:00,16.0
2026-09-12 04:30:00+02:00,15.9
2026-09-12 04:40:00+02:00,15.9
2026-09-12 04:50:00+02:00,15.9
2026-09-12 05:00:00+02:00,15.9
2026-09-12 05:10:00+02:00,15.9
2026-09-12 05:20:00+02:00,15.9
2026-09-12 05:30:00+02:00,15.9
2026-09-12 05:40:00+02:00,15.8
2026-09-12 05:50:00+02:00,15.7
2026-09-12 06:00:00+02:00,15.7
2026-09-12 06:10:00+02:00,15.7
2026-09-12 06:20:00+02:00,15.8
2026-09-12 06:30:00+02:00,15.8
2026-09-12 06:40:00+02:00,15.7
2026-09-12 06:50:00+02:00,15.6
2026-09-12 07:00:00+02:00,15.4
2026-09-12 07:10:00+02:00,15.3
2026-09-12 07:20:00+02:00,15.0
2026-09-12 07:30:00+02:00,14.9
2026-09-12 07:40:00+02:00,15.1
2026-09-12 07:50:00+02:00,15.6
2026-09-12 08:00:00+02:00,16.1
2026-09-12 08:10:00+02:00,16.4
2026-09-12 08:20:00+02:00,16.9
2026-09-12 08:30:00+02:00,17.3
2026-09-12 08:40:00+02:00,17.6
2026-09-12 08:50:00+02:00,18.1
2026-09-12 09:00:00+02:00,18.1
2026-09-12 09:10:00+02:00,18.0
2026-09-12 09:20:00+02:00,18.7
2026-09-12 09:30:00+02:00,18.8
2026-09-12 09:40:00+02:00,19.0
2026-09-12 09:50:00+02:00,19.7
2026-09-12 10:00:00+02:00,19.8
2026-09-12 10:10:00+02:00,20.2
2026-09-12 10:20:00+02:00,20.5
2026-09-12 10:30:00+02:00,20.8
2026-09-12 10:40:00+02:00,22.1
2026-09-12 10:50:00+02:00,21.5
2026-09-12 11:00:00+02:00,22.6
2026-09-12 11:10:00+02:00,22.1
2026-09-12 11:20:00+02:00,22.4
2026-09-12 11:30:00+02:00,22.7
2026-09-12 11:40:00+02:00,22.3
2026-09-12 11:50:00+02:00,23.3
2026-09-12 12:00:00+02:00,22.8
2026-09-12 12:10:00+02:00,23.5
2026-09-12 12:20:00+02:00,23.4
2026-09-12 12:30:00+02:00,24.0
2026-09-12 12:40:00+02:00,23.9
2026-09-12 12:50:00+02:00,24.4
2026-09-12 13:00:00+02:00,24.3
2026-09-12 13:10:00+02:00,24.9
2026-09-12 13:20:00+02:00,25.1
2026-09-12 13:30:00+02:00,25.3
2026-09-12 13:40:00+02:00,24.9
2026-09-12 13:50:00+02:00,24.5
2026-09-12 14:00:00+02:00,24.6
2026-09-12 14:10:00+02:00,25.0
2026-09-12 14:20:00+02:00,25.0
2026-09-12 14:30:00+02:00,25.4
2026-09-12 14:40:00+02:00,26.0
2026-09-12 14:50:00+02:00,25.5
2026-09-12 15:00:00+02:00,26.2
2026-09-12 15:10:00+02:00,25.1
2026-09-12 15:20:00+02:00,25.2
2026-09-12 15:30:00+02:00,25.2
2026-09-12 15:40:00+02:00,25.0
2026-09-12 15:50:00+02:00,24.7
2026-09-12 16:00:00+02:00,25.0
2026-09-12 16:10:00+02:00,24.9
2026-09-12 16:20:00+02:00,25.8
2026-09-12 16:30:00+02:00,25.2
2026-09-12 16:40:00+02:00,25.7
2026-09-12 16:50:00+02:00,25.0
2026-09-12 17:00:00+02:00,26.0
2026-09-12 17:10:00+02:00,26.3
2026-09-12 17:20:00+02:00,26.2
2026-09-12 17:30:00+02:00,26.5
2026-09-12 17:40:00+02:00,25.9
2026-09-12 17:50:00+02:00,26.3
2026-09-12 18:00:00+02:00,25.7
2026-09-12 18:10:00+02:00,25.5
2026-09-12 18:20:00+02:00,25.5
2026-09-12 18:30:00+02:00,26.2
2026-09-12 18:40:00+02:00,25.6
2026-09-12 18:50:00+02:00,25.8
2026-09-12 19:00:00+02:00,25.3
2026-09-12 19:10:00+02:00,25.1
2026-09-12 19:20:00+02:00,24.8
2026-09-12 19:30:00+02:00,24.3
2026-09-12 19:40:00+02:00,24.4
2026-09-12 19:50:00+02:00,23.9
2026-09-12 20:00:00+02:00,23.5
2026-09-12 20:10:00+02:00,23.5
2026-09-12 20:20:00+02:00,23.6
2026-09-12 20:30:00+02:00,23.6
2026-09-12 20:40:00+02:00,23.4
2026-09-12 20:50:00+02:00,23.5
2026-09-12 21:00:00+02:00,23.5
2026-09-12 21:10:00+02:00,23.2
2026-09-12 21:20:00+02:00,23.2
2026-09-12 21:30:00+02:00,23.1
2026-09-12 21:40:00+02:00,22.6
2026-09-12 21:50:00+02:00,22.3
2026-09-12 22:00:00+02:00,22.2
2026-09-12 22:10:00+02:00,22.4
2026-09-12 22:20:00+02:00,22.4
