time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-09-15 00:00:00+02:00,2.933195121951216,1.0975609756097544,1.7999999999999972,164.0,2.0,166.0,7
2026-09-15 01:00:00+02:00,2.194167689161555,0.797546012269939,1.3000000000000007,163.0,2.0,165.0,7
2026-09-15 02:00:00+02:00,1.9003559670781862,0.679012345679011,1.0999999999999979,162.0,2.0,164.0,7
2026-09-15 03:00:00+02:00,2.2492777777777793,0.8333333333333338,1.3000000000000007,156.0,2.0,158.0,7
2026-09-15 04:00:00+02:00,2.432059912854034,0.9150326797385635,1.4000000000000021,153.0,2.0,155.0,7
2026-09-15 05:00:00+02:00,1.6683825503355685,0.6040268456375829,0.8999999999999986,149.0,2.0,151.0,7
2026-09-15 06:00:00+02:00,1.5289942528735643,0.5517241379310349,0.8000000000000007,145.0,2.0,147.0,7
2026-09-15 07:00:00+02:00,0.8838095238095216,0.2857142857142847,0.3999999999999986,140.0,2.0,142.0,7
2026-09-15 08:00:00+02:00,1.1793978494623647,0.32258064516129,0.6999999999999993,217.0,140.0,357.0,7
2026-09-15 09:00:00+02:00,0.8135061728395088,0.18518518518518617,0.40000000000000213,216.0,137.0,353.0,7
2026-09-15 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-15 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-15 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-15 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-15 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-15 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-15 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-15 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-15 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-15 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-15 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-15 21:00:00+02:00,0.45421225710014695,0.04484304932735331,0.09999999999999787,223.0,314.0,537.0,7
2026-09-15 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-15 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
