time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-09 00:00:00+02:00,27.1,1008.6,0.63,18,100,27.4,93.0,1.72,36,29.8,318.98,2.19,251,32.1,550.0,5.87,242,31.4,789.0,7.99,250,29.1,1034.0,7.9,256,24.7,1537.0,7.53,290
2026-09-09 01:00:00+02:00,26.4,1008.2,0.64,321,68,27.4,89.0,1.22,351,29.9,315.47,3.65,270,32.3,547.0,7.19,261,31.1,786.0,8.16,268,29.0,1030.0,7.46,274,24.6,1533.0,7.15,283
2026-09-09 02:00:00+02:00,25.8,1007.9,1.0,270,100,27.4,87.0,1.84,299,29.7,313.47,4.86,277,32.0,545.0,8.07,272,30.6,783.0,7.53,276,28.7,1027.0,6.26,285,24.4,1529.0,6.85,274
2026-09-09 03:00:00+02:00,25.1,1007.5,1.12,63,95,26.5,83.0,2.12,71,28.6,308.0,2.53,296,30.7,538.0,6.73,283,29.9,776.0,7.99,288,28.2,1019.0,6.72,293,24.0,1521.0,5.98,276
2026-09-09 04:00:00+02:00,25.1,1007.8,1.56,45,60,25.8,86.0,3.76,61,26.8,310.02,1.58,32,27.8,539.0,1.83,298,28.5,776.0,7.32,282,27.4,1018.0,7.32,290,23.4,1519.0,6.31,280
2026-09-09 05:00:00+02:00,24.9,1008.1,1.8,56,86,25.6,88.0,4.53,59,25.7,311.53,5.62,63,25.8,540.0,6.74,65,24.8,774.0,2.01,90,25.2,1015.0,4.46,277,22.4,1513.0,6.36,283
2026-09-09 06:00:00+02:00,25.3,1008.4,2.33,47,99,25.5,91.0,5.3,54,24.3,314.04,8.98,53,23.0,542.0,12.67,53,23.5,774.0,6.5,63,22.9,1013.0,1.19,191,21.6,1510.0,6.98,282
2026-09-09 07:00:00+02:00,25.3,1008.5,1.87,16,100,25.5,92.0,4.33,34,23.8,314.55,7.07,43,22.2,542.0,9.89,48,21.5,774.0,9.32,46,21.5,1012.0,2.5,68,20.5,1506.0,6.08,269
2026-09-09 08:00:00+02:00,24.2,1008.6,1.17,329,100,24.9,92.0,2.4,2,23.6,314.55,4.61,43,22.4,542.0,7.58,55,20.7,773.0,7.69,57,20.7,1010.0,4.95,60,19.4,1502.0,6.21,253
2026-09-09 09:00:00+02:00,24.6,1009.2,1.84,311,80,24.1,97.0,2.9,316,23.2,319.06,2.3,32,22.3,546.0,4.77,67,20.1,777.0,4.92,69,19.5,1014.0,4.52,78,17.5,1504.0,4.23,231
2026-09-09 10:00:00+02:00,26.1,1009.7,2.11,301,100,24.8,102.0,2.8,305,23.4,323.57,1.11,345,22.1,550.0,1.8,73,19.9,781.0,1.93,80,19.4,1017.0,3.26,92,16.5,1508.0,1.93,157
2026-09-09 11:00:00+02:00,28.9,1010.1,1.2,265,100,27.2,105.0,1.5,270,25.0,328.04,1.61,268,22.8,556.0,1.72,266,20.6,788.0,1.71,259,19.8,1024.0,1.41,171,16.7,1515.0,2.04,158
2026-09-09 12:00:00+02:00,30.2,1010.3,0.82,194,88,27.9,107.0,0.89,207,25.7,330.04,1.11,226,23.4,558.0,1.4,238,21.1,791.0,1.6,245,19.4,1027.0,2.81,263,16.1,1517.0,3.83,262
2026-09-09 13:00:00+02:00,29.3,1010.5,2.51,23,100,26.8,109.0,3.01,6,24.5,331.55,3.06,358,22.3,559.0,3.16,350,20.5,791.0,3.51,329,18.6,1028.0,4.04,319,14.6,1516.0,4.64,305
2026-09-09 14:00:00+02:00,24.0,1010.9,1.64,322,100,22.6,111.0,2.5,323,21.5,331.11,2.95,318,20.4,556.0,3.42,314,19.0,786.0,3.08,314,17.8,1021.0,3.33,299,15.1,1508.0,4.94,273
2026-09-09 15:00:00+02:00,25.1,1010.8,0.22,207,100,23.6,111.0,0.22,207,22.3,331.6,1.68,287,21.0,557.0,3.34,291,19.5,787.0,4.36,283,17.8,1022.0,5.26,276,14.6,1509.0,6.64,262
2026-09-09 16:00:00+02:00,26.2,1010.3,1.66,65,100,24.4,107.0,1.92,62,22.7,327.6,0.88,21,21.0,553.0,1.31,305,20.0,784.0,3.81,275,18.4,1020.0,5.05,278,14.7,1507.0,5.87,277
2026-09-09 17:00:00+02:00,25.2,1010.4,1.46,106,100,23.5,108.0,1.63,101,22.1,328.1,1.14,81,20.7,553.0,0.91,45,20.0,783.0,2.04,261,18.5,1019.0,3.5,274,14.4,1506.0,3.94,312
2026-09-09 18:00:00+02:00,25.7,1010.6,1.88,155,100,24.1,109.0,2.24,153,22.9,330.08,1.19,113,21.7,556.0,1.6,48,20.1,787.0,1.57,4,18.2,1022.0,2.54,344,14.0,1509.0,3.67,2
2026-09-09 19:00:00+02:00,25.2,1010.9,1.57,153,100,23.9,112.0,1.97,156,22.3,332.59,1.48,146,20.8,558.0,1.08,127,19.7,788.0,0.57,101,18.0,1024.0,1.2,29,13.9,1510.0,4.05,39
2026-09-09 20:00:00+02:00,23.9,1011.1,1.39,111,67,22.8,114.0,1.84,112,20.9,333.62,1.73,107,19.0,558.0,1.64,101,18.7,788.0,0.57,79,17.5,1022.0,1.53,81,14.0,1508.0,4.7,63
2026-09-09 21:00:00+02:00,23.4,1011.4,1.14,128,77,22.6,116.0,2.02,123,20.6,336.11,2.26,116,18.7,561.0,2.52,110,17.3,790.0,1.79,90,16.4,1024.0,1.81,75,13.4,1508.0,4.57,76
