time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-08-29 00:00:00+02:00,23.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,69.0,1017.3,1018.8,1.0,4.0,0.0
2026-08-29 01:00:00+02:00,22.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,68.0,1017.8,1019.3,1.3,338.0,0.0
2026-08-29 02:00:00+02:00,22.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,63.0,1017.6,1019.1,1.8,340.0,0.0
2026-08-29 03:00:00+02:00,22.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,64.0,1017.0,1018.5,1.9,355.0,0.0
2026-08-29 04:00:00+02:00,21.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,65.0,1016.7,1018.2,1.2,261.0,0.0
2026-08-29 05:00:00+02:00,20.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,64.0,1016.4,1017.9,1.7,264.0,0.0
2026-08-29 06:00:00+02:00,20.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,65.0,1016.4,1017.9,2.0,283.0,0.0
2026-08-29 07:00:00+02:00,20.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,62.0,1016.4,1017.9,2.3,265.0,0.0
2026-08-29 08:00:00+02:00,19.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,60.0,1016.7,1018.2,2.2,261.0,0.0
2026-08-29 09:00:00+02:00,20.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,56.0,1017.3,1018.8,2.6,267.0,0.0
2026-08-29 10:00:00+02:00,23.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,47.0,1017.6,1019.1,2.1,261.0,0.0
2026-08-29 11:00:00+02:00,27.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,39.0,1018.0,1019.5,1.0,45.0,0.0
2026-08-29 12:00:00+02:00,29.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,35.0,1018.2,1019.7,2.0,46.0,0.0
2026-08-29 13:00:00+02:00,29.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,46.0,1017.8,1019.3,2.1,124.0,0.0
2026-08-29 14:00:00+02:00,29.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,42.0,1017.4,1018.9,1.8,75.0,0.0
2026-08-29 15:00:00+02:00,29.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,40.0,1017.0,1018.5,3.1,120.0,0.0
