time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-09-03 00:00:00+02:00,26.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1019.8,1021.3,0.7,182.0,0.0
2026-09-03 01:00:00+02:00,25.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,88.0,1019.9,1021.4,0.9,194.0,0.0
2026-09-03 02:00:00+02:00,25.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1019.9,1021.4,1.5,251.0,0.0
2026-09-03 03:00:00+02:00,25.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1019.6,1021.1,0.9,243.0,0.0
2026-09-03 04:00:00+02:00,25.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,84.0,1019.5,1021.0,1.0,219.0,0.0
2026-09-03 05:00:00+02:00,24.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1019.4,1020.9,0.6,307.0,0.0
2026-09-03 06:00:00+02:00,24.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,90.0,1019.4,1020.9,1.2,13.0,0.0
2026-09-03 07:00:00+02:00,24.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,90.0,1019.8,1021.3,1.4,14.0,0.0
2026-09-03 08:00:00+02:00,24.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,88.0,1020.2,1021.7,1.1,19.0,0.0
2026-09-03 09:00:00+02:00,24.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1020.8,1022.3,1.4,16.0,0.0
2026-09-03 10:00:00+02:00,26.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,83.0,1020.9,1022.4,0.8,356.0,0.0
2026-09-03 11:00:00+02:00,28.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,73.0,1021.1,1022.6,1.6,118.0,0.0
2026-09-03 12:00:00+02:00,29.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,68.0,1021.2,1022.7,2.3,112.0,0.0
2026-09-03 13:00:00+02:00,30.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,67.0,1020.9,1022.4,2.0,158.0,0.0
2026-09-03 14:00:00+02:00,31.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,55.0,1020.3,1021.8,2.3,136.0,0.0
2026-09-03 15:00:00+02:00,31.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,58.0,1020.0,1021.4,2.4,118.0,0.0
2026-09-03 16:00:00+02:00,31.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,57.0,1019.6,1021.0,2.8,129.0,0.0
2026-09-03 17:00:00+02:00,29.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,65.0,1019.2,1020.7,3.3,115.0,0.0
2026-09-03 18:00:00+02:00,28.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,75.0,1019.0,1020.5,1.9,116.0,0.0
2026-09-03 19:00:00+02:00,28.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,76.0,1018.9,1020.4,1.7,127.0,0.0
2026-09-03 20:00:00+02:00,27.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,79.0,1019.1,1020.6,1.4,76.0,0.0
