time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-26 10:00:00+02:00,18.2,1019.3,4.2,89,85,16.2,170.0,7.2,92,17.3,386.0,13.82,112,15.8,607.0,13.7,108,13.9,831.66,13.6,108,12.0,1061.37,13.5,108,8.2,1537.0,13.29,108,0.5092592592592599,216.0,1.1000000000000014,70.0,1.6701419753086437,19.583333333333332,1.3833333333333329,1.2526064814814828,True
2026-08-26 11:00:00+02:00,20.6,1018.8,4.71,86,78,18.3,167.0,7.7,89,16.3,383.0,10.75,101,15.5,604.0,14.36,111,13.7,828.66,14.06,112,12.0,1058.37,13.76,113,8.4,1534.0,13.19,116,0.0,0.0,0.0,67.0,0.0,21.166666666666668,0.5666666666666664,0.0,True
2026-08-26 12:00:00+02:00,22.0,1018.4,5.52,95,78,19.6,164.0,9.29,98,17.4,381.0,10.29,99,15.2,602.0,11.61,103,13.7,827.13,12.26,110,12.2,1057.32,13.07,116,9.3,1534.0,15.04,126,0.0,0.0,0.0,64.0,0.0,22.733333333333334,0.7333333333333343,0.0,True
2026-08-26 13:00:00+02:00,22.9,1018.3,6.03,96,68,20.4,163.0,10.32,99,18.2,381.0,11.38,100,16.0,603.0,12.21,102,14.3,828.36,12.72,111,12.7,1058.8,13.48,118,9.3,1536.0,15.61,131,0.0,0.0,0.0,63.0,0.0,23.21666666666667,0.31666666666667,0.0,True
2026-08-26 14:00:00+02:00,23.6,1017.8,5.97,104,50,21.0,160.0,9.97,106,18.7,378.0,10.69,106,16.5,600.0,10.99,106,14.8,825.59,11.14,115,13.1,1056.28,11.5,123,9.7,1534.0,12.8,136,0.0,0.0,0.0,60.0,0.0,23.21666666666667,-0.38333333333333286,0.0,True
2026-08-26 15:00:00+02:00,23.9,1017.9,5.63,107,88,21.5,161.0,9.49,108,19.3,379.0,10.19,109,17.1,602.0,10.71,109,15.2,827.83,10.56,115,13.2,1058.75,10.53,122,9.4,1537.0,10.83,134,0.0,0.0,0.0,61.0,0.0,23.95,0.05000000000000071,0.0,True
2026-08-26 16:00:00+02:00,24.4,1017.7,5.8,105,79,22.1,160.0,9.96,108,19.9,379.0,10.81,108,17.7,602.0,11.29,109,15.6,828.06,11.08,113,13.5,1059.23,10.92,118,9.3,1538.0,10.79,126,0.0,0.0,0.0,60.0,0.0,24.416666666666668,0.016666666666669272,0.0,True
2026-08-26 17:00:00+02:00,24.6,1017.4,5.19,109,71,22.6,157.0,9.12,111,20.4,377.0,10.04,112,18.2,600.0,10.62,111,15.9,826.29,11.06,112,13.6,1057.71,11.51,113,8.9,1537.0,12.4,115,0.0,0.0,0.0,57.0,0.0,24.7,0.09999999999999787,0.0,True
2026-08-26 18:00:00+02:00,24.1,1016.8,4.91,94,89,22.7,152.0,9.58,97,20.6,372.0,11.06,100,18.5,595.0,11.4,104,16.2,821.53,11.27,109,13.9,1053.19,11.25,115,9.4,1533.0,11.52,126,0.0,0.0,0.0,52.0,0.0,24.083333333333332,-0.016666666666669272,0.0,True
2026-08-26 19:00:00+02:00,23.2,1016.8,2.9,134,100,22.1,152.0,6.3,137,20.2,371.0,8.22,132,18.2,594.0,9.37,122,16.1,820.53,10.11,118,13.9,1052.19,10.89,115,9.7,1532.0,12.53,110,0.0,0.0,0.0,52.0,0.0,23.433333333333334,0.23333333333333428,0.0,True
2026-08-26 20:00:00+02:00,22.2,1016.8,2.56,129,83,22.1,152.0,6.54,129,20.2,371.0,7.56,132,17.9,594.0,7.47,131,15.8,820.29,8.38,125,13.7,1051.71,9.39,119,9.4,1531.0,11.59,112,0.0,0.0,0.0,52.0,0.0,22.75,0.5500000000000007,0.0,True
2026-08-26 21:00:00+02:00,20.5,1017.6,2.08,125,55,21.0,158.0,7.18,141,19.3,376.0,9.89,142,17.2,598.0,9.58,137,15.2,824.53,10.39,127,13.3,1056.19,11.44,119,9.4,1536.0,14.05,107,0.8928571428571428,56.0,0.5,58.0,1.9084047619047617,21.933333333333334,1.4333333333333336,1.4313035714285713,True
2026-08-26 22:00:00+02:00,19.3,1018.1,2.15,112,87,20.4,161.0,8.85,133,18.5,379.0,13.34,136,16.9,601.0,15.26,130,14.9,827.06,14.53,127,13.0,1058.23,13.88,123,9.2,1537.0,12.81,113,1.8644067796610133,59.0,1.0999999999999979,61.0,3.2509999999999994,,,3.2509999999999994,False
2026-08-26 23:00:00+02:00,19.4,1018.1,2.97,110,92,19.6,161.0,9.76,128,18.1,379.0,13.93,136,16.7,600.0,16.24,128,14.8,826.06,15.82,124,12.9,1057.23,15.5,119,9.1,1536.0,15.17,109,0.33898305084746244,59.0,0.20000000000000284,61.0,0.7849689265536823,,,0.7849689265536823,False
