time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-08-26 00:00:00+02:00,3.017598639455782,0.8163265306122445,2.6000000000000014,364.0,2.0,366.0,5
2026-08-26 01:00:00+02:00,3.7060555555555568,1.0666666666666678,3.1999999999999993,367.0,2.0,369.0,5
2026-08-26 02:00:00+02:00,3.7294819819819818,1.0810810810810807,3.200000000000001,365.0,2.0,367.0,5
2026-08-26 03:00:00+02:00,4.074552631578949,1.1842105263157898,3.6000000000000014,369.0,2.0,371.0,5
2026-08-26 04:00:00+02:00,4.444,1.3636363636363633,3.700000000000001,371.0,2.0,373.0,5
2026-08-26 05:00:00+02:00,3.4976111111111114,0.9333333333333336,3.299999999999999,366.0,2.0,368.0,5
2026-08-26 06:00:00+02:00,3.8280370370370385,1.1111111111111118,3.3000000000000007,369.0,2.0,371.0,5
2026-08-26 07:00:00+02:00,4.2311666666666685,1.2500000000000002,3.700000000000001,368.0,2.0,370.0,5
2026-08-26 08:00:00+02:00,3.7026604938271612,1.064814814814815,3.200000000000001,367.0,2.0,369.0,5
2026-08-26 09:00:00+02:00,3.261037037037038,1.1111111111111114,2.4000000000000004,216.0,156.0,372.0,5
2026-08-26 10:00:00+02:00,1.6701419753086437,0.5092592592592599,1.1000000000000014,216.0,163.0,379.0,5
2026-08-26 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-08-26 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-08-26 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-08-26 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-08-26 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-08-26 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-08-26 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-08-26 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-08-26 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-08-26 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,5
2026-08-26 21:00:00+02:00,1.0262125279642058,0.33557046979865773,0.5,149.0,2.0,151.0,5
2026-08-26 22:00:00+02:00,1.967254385964909,0.7236842105263144,1.0999999999999979,152.0,2.0,154.0,5
2026-08-26 23:00:00+02:00,0.5442280701754431,0.1315789473684229,0.20000000000000284,152.0,2.0,154.0,5
