time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-09-02 00:00:00+02:00,4.026500000000001,4.078947368421054,3.1000000000000014,76.0,2.0,78.0,7
2026-09-02 01:00:00+02:00,4.2125,4.8000000000000025,3.6000000000000014,75.0,2.0,77.0,7
2026-09-02 02:00:00+02:00,4.359500000000001,5.616438356164386,4.100000000000001,73.0,2.0,75.0,7
2026-09-02 03:00:00+02:00,4.682,5.633802816901411,4.299999999999999,288.0,2.0,290.0,7
2026-09-02 04:00:00+02:00,4.682,5.694444444444446,4.800000000000001,288.0,2.0,290.0,7
2026-09-02 05:00:00+02:00,4.682,5.416666666666665,5.0,288.0,2.0,290.0,7
2026-09-02 06:00:00+02:00,4.6835,5.205479452054796,4.599999999999998,289.0,2.0,291.0,7
2026-09-02 07:00:00+02:00,4.682,5.277777777777777,4.700000000000001,288.0,2.0,290.0,7
2026-09-02 08:00:00+02:00,4.3835,2.3287671232876703,3.1999999999999993,289.0,2.0,291.0,7
2026-09-02 09:00:00+02:00,2.282024691358022,0.7407407407407397,1.5999999999999979,216.0,76.0,292.0,7
2026-09-02 10:00:00+02:00,1.1806358024691348,0.32407407407407374,0.6999999999999993,216.0,78.0,294.0,7
2026-09-02 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 19:00:00+02:00,1.0800158730158755,0.4761904761904774,0.3000000000000007,63.0,2.0,65.0,7
2026-09-02 20:00:00+02:00,3.479,2.7868852459016384,1.6999999999999993,61.0,2.0,63.0,7
2026-09-02 21:00:00+02:00,3.8299999999999996,3.714285714285711,2.599999999999998,70.0,2.0,72.0,7
2026-09-02 22:00:00+02:00,3.8375000000000004,3.4666666666666686,2.6000000000000014,75.0,2.0,77.0,7
2026-09-02 23:00:00+02:00,4.101500000000001,4.342105263157896,3.3000000000000007,76.0,2.0,78.0,7
