time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-17 00:00:00+02:00,14.3,1012.8,3.49,243,0,13.8,114.0,7.34,250,13.2,327.0,8.34,276,11.2,545.0,8.55,285,9.6,766.87,9.82,284,7.9,993.66,11.09,284,4.6,1463.0,13.63,283
2026-09-17 01:00:00+02:00,13.7,1012.8,3.47,237,60,13.4,114.0,7.7,245,13.0,327.0,9.24,267,11.1,545.0,9.29,275,9.6,766.64,10.14,277,8.0,993.18,10.99,278,4.8,1462.0,12.72,280
2026-09-17 02:00:00+02:00,13.4,1012.6,3.69,237,66,13.0,112.0,7.74,245,12.8,326.0,9.58,264,11.0,543.0,8.39,271,9.4,764.87,9.24,272,7.7,991.66,10.09,273,4.3,1461.0,11.81,274
2026-09-17 03:00:00+02:00,13.1,1012.4,3.88,235,98,12.5,110.0,7.75,240,12.7,323.0,10.39,253,11.0,541.0,9.81,257,9.4,762.64,10.24,262,7.7,989.18,10.75,267,4.3,1458.0,11.94,275
2026-09-17 04:00:00+02:00,13.0,1012.2,3.47,237,66,12.4,109.0,7.11,242,12.6,322.0,10.48,256,11.0,539.0,9.46,262,9.4,760.64,9.87,265,7.7,987.18,10.32,268,4.3,1456.0,11.28,273
2026-09-17 05:00:00+02:00,12.8,1011.7,3.61,228,100,12.1,104.0,6.76,232,12.7,317.0,10.42,251,11.2,534.0,9.63,250,9.5,755.87,9.67,253,7.7,982.66,9.74,256,4.2,1452.0,9.97,262
2026-09-17 06:00:00+02:00,12.3,1011.2,3.78,217,100,11.4,100.0,6.62,218,12.6,312.0,10.57,242,11.1,529.0,9.71,244,9.6,751.11,9.55,248,8.0,978.14,9.44,252,4.9,1448.0,9.36,261
2026-09-17 07:00:00+02:00,12.4,1010.9,4.0,217,100,11.5,98.0,6.98,218,12.5,310.0,11.74,241,11.0,527.0,11.35,243,9.5,749.11,11.12,245,8.0,976.14,10.92,248,4.9,1446.0,10.57,253
2026-09-17 08:00:00+02:00,12.3,1010.8,4.22,211,100,11.3,97.0,7.17,210,11.6,308.0,11.93,231,11.0,526.0,13.72,240,9.4,747.87,13.46,241,7.8,974.66,13.2,242,4.6,1444.0,12.68,244
2026-09-17 09:00:00+02:00,12.6,1010.4,4.62,198,100,11.6,93.0,7.87,198,12.4,305.0,13.78,223,11.9,523.0,14.06,231,10.2,745.34,13.83,236,8.5,972.62,13.73,242,5.1,1443.0,13.98,254
2026-09-17 10:00:00+02:00,14.1,1010.4,5.59,207,97,12.9,94.0,9.48,205,11.0,306.0,10.48,205,12.1,524.0,14.73,230,10.3,746.34,14.33,234,8.5,973.62,14.03,239,4.8,1444.0,13.7,249
2026-09-17 11:00:00+02:00,15.0,1009.7,4.97,210,100,14.0,88.0,8.32,209,12.8,301.0,13.44,221,12.7,520.0,16.26,233,10.8,742.58,15.61,234,9.0,970.1,14.98,236,5.2,1441.0,13.77,241
2026-09-17 12:00:00+02:00,15.6,1009.3,5.64,210,100,14.5,85.0,9.71,209,12.5,299.0,12.05,212,11.9,517.0,16.12,231,10.4,739.57,16.03,233,8.8,967.09,15.97,236,5.8,1438.0,15.97,242
2026-09-17 13:00:00+02:00,16.3,1009.0,5.87,210,100,15.3,83.0,9.93,208,13.2,297.0,12.2,209,12.2,515.0,15.54,228,10.6,737.81,15.62,231,8.9,965.57,15.74,234,5.7,1437.0,16.11,240
2026-09-17 14:00:00+02:00,17.3,1008.3,6.82,219,100,16.3,78.0,11.34,217,14.1,292.0,14.26,218,12.0,511.0,15.45,219,10.4,733.81,15.21,224,8.8,961.57,15.1,229,5.6,1433.0,15.22,239
2026-09-17 15:00:00+02:00,17.4,1008.2,5.83,219,100,16.4,76.0,9.54,218,14.2,291.0,11.88,218,12.2,510.0,13.93,222,10.7,733.04,14.28,231,9.3,961.05,14.93,238,6.4,1433.0,16.93,252
2026-09-17 16:00:00+02:00,17.5,1007.8,6.14,217,100,16.7,73.0,10.24,216,14.6,289.0,12.91,216,12.7,508.0,14.86,218,11.1,731.05,14.65,224,9.6,959.05,14.59,230,6.4,1431.0,14.95,242
2026-09-17 17:00:00+02:00,17.2,1007.2,5.6,215,100,16.7,68.0,9.15,214,14.7,283.0,12.37,216,12.7,502.0,14.17,221,11.1,725.28,14.56,228,9.5,953.53,15.14,234,6.3,1426.0,16.76,245
2026-09-17 18:00:00+02:00,16.6,1006.3,5.79,201,100,16.0,60.0,9.4,201,14.3,275.0,15.09,210,12.5,494.0,18.01,220,11.2,717.51,16.79,225,9.9,946.01,15.74,232,7.2,1419.0,14.28,246
2026-09-17 19:00:00+02:00,16.3,1006.5,6.24,215,100,15.8,62.0,10.29,214,13.9,277.0,15.54,219,12.1,495.0,19.08,225,10.8,718.28,17.76,229,9.5,946.53,16.53,234,6.9,1419.0,14.44,245
2026-09-17 20:00:00+02:00,15.9,1006.8,6.02,212,97,15.3,64.0,10.0,211,13.5,278.0,14.64,215,11.9,497.0,17.41,224,10.7,720.28,16.82,229,9.4,948.53,16.35,234,7.0,1421.0,15.86,245
2026-09-17 21:00:00+02:00,15.5,1006.2,5.82,215,100,15.1,59.0,9.43,214,13.3,273.0,14.42,220,11.8,491.0,19.45,232,10.5,714.28,18.19,235,9.2,942.53,17.01,239,6.6,1415.0,14.95,249
2026-09-17 22:00:00+02:00,15.0,1006.3,4.67,225,100,14.5,60.0,7.42,224,12.9,274.0,12.62,228,11.5,492.0,16.94,237,10.3,715.05,15.65,241,9.1,943.06,14.47,247,6.8,1415.0,12.59,260
2026-09-17 23:00:00+02:00,14.9,1006.4,4.72,238,100,14.5,61.0,7.46,238,12.6,274.0,10.67,246,11.1,492.0,10.01,267,9.9,715.05,10.25,271,8.7,943.06,10.54,274,6.3,1415.0,11.22,281
