time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-09-17 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 03:00:00+02:00,0.5666439749608755,0.09389671361502314,0.1999999999999993,213.0,103.0,316.0,7
2026-09-17 04:00:00+02:00,0.5666439749608755,0.09389671361502314,0.1999999999999993,213.0,102.0,315.0,7
2026-09-17 05:00:00+02:00,1.0609319248826288,0.28169014084507027,0.5999999999999996,213.0,97.0,310.0,7
2026-09-17 06:00:00+02:00,1.8057358490566027,0.5660377358490563,1.1999999999999993,212.0,93.0,305.0,7
2026-09-17 07:00:00+02:00,1.5577798742138365,0.4716981132075472,1.0,212.0,91.0,303.0,7
2026-09-17 08:00:00+02:00,0.6896635071090035,0.14218009478672936,0.29999999999999893,211.0,90.0,301.0,7
2026-09-17 09:00:00+02:00,1.30982389937107,0.3773584905660381,0.8000000000000007,212.0,86.0,298.0,7
2026-09-17 10:00:00+02:00,1.664576452599388,0.5045871559633026,1.0999999999999996,218.0,299.0,517.0,7
2026-09-17 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-17 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
